,CPU 제조사,그래픽 제조사,메모리 용량,저장장치1 크기,저장장치2 크기,운영체제,CPU Score,GPU Score,용도,최저가,메모리 타입_DDR3L,메모리 타입_DDR4,메모리 타입_DDR5,메모리 타입_GDDR6,메모리 타입_LPDDR4,메모리 타입_LPDDR5,저장장치1_M.2,저장장치1_SSD,저장장치1_eMMC,저장장치1_mSATA,저장장치2_M.2,저장장치2_SSD,저장장치2_eMMC,저장장치2_mSATA
3131,1,0,4,256.0,128.0,1,1695,326,0,436810,0,1,0,0,0,0,0,1,0,0,1,0,0,0
3184,1,0,8,512.0,0.0,0,2367,1521,0,361750,0,1,0,0,0,0,1,0,0,0,1,0,0,0
499,1,1,16,512.0,1000.0,1,19524,22296,1,1639820,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2599,0,0,8,256.0,0.0,0,19836,2580,0,523000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2820,1,0,32,500.0,0.0,0,31337,2496,0,2556000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3508,0,0,16,512.0,0.0,0,10888,2181,0,559000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
491,1,0,4,2000.0,0.0,1,4286,727,0,1065000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1366,1,0,4,240.0,128.0,1,20274,1279,0,1095340,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1939,1,1,16,256.0,0.0,1,9541,11873,1,1600000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2718,1,1,16,512.0,0.0,1,17078,7820,1,1250000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6295,1,1,16,1000.0,0.0,1,8776,2522,0,1246700,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2003,1,1,16,256.0,0.0,0,12950,17071,1,1360000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
496,1,1,16,512.0,0.0,1,19524,22296,1,1665070,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3075,0,0,8,500.0,0.0,0,3870,0,0,570040,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5286,1,1,16,512.0,0.0,0,19804,23611,1,1480900,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3464,1,1,64,1000.0,0.0,1,21180,17071,1,2230000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2393,0,1,16,512.0,0.0,1,19836,20406,1,1165080,0,1,0,0,0,0,1,0,0,0,1,0,0,0
72,1,0,8,128.0,0.0,0,12309,1279,0,551720,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4847,1,0,8,250.0,0.0,1,14328,1644,0,794390,0,1,0,0,0,0,0,1,0,0,0,1,0,0
6322,1,0,4,240.0,0.0,0,1695,326,0,223000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
834,1,0,16,256.0,0.0,0,4138,727,0,456990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3516,0,0,64,1000.0,0.0,0,10888,2181,0,838000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2829,1,0,8,512.0,0.0,0,4286,727,0,540000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4276,1,0,32,512.0,0.0,0,12309,1279,0,798720,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4057,1,0,8,256.0,0.0,0,2367,1521,0,385690,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4589,1,0,8,64.0,0.0,1,2654,368,0,423990,0,1,0,0,0,0,0,0,1,0,0,0,1,0
4236,0,1,16,512.0,0.0,0,19836,20406,1,1760000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
420,1,0,16,1000.0,0.0,0,17025,0,0,1380760,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4153,1,0,4,64.0,512.0,1,2654,368,0,401990,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3153,1,1,16,512.0,0.0,1,17078,17071,1,1507420,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3350,0,1,16,256.0,0.0,0,24568,12770,1,879000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
995,1,0,8,240.0,256.0,1,11085,0,0,1018000,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6008,1,1,16,1000.0,0.0,1,27732,10075,1,2018990,0,0,1,0,0,0,1,0,0,0,1,0,0,0
402,1,0,16,256.0,0.0,1,19524,1644,0,881790,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2801,1,0,16,1000.0,0.0,1,12309,1279,0,1300000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1154,1,0,8,64.0,0.0,1,1413,326,0,501600,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3195,1,0,32,512.0,0.0,0,2367,1521,0,477470,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6403,1,0,16,1000.0,0.0,0,20074,1746,0,988490,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4600,1,0,8,1000.0,0.0,1,16798,1279,1,1158990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2176,1,0,16,512.0,0.0,1,31337,2496,0,1377720,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3757,1,0,4,512.0,0.0,0,19524,1644,0,710000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4493,1,0,16,512.0,0.0,0,46465,14491,1,1755160,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1220,1,1,16,500.0,0.0,0,19804,17071,1,1293980,0,1,0,0,0,0,1,0,0,0,1,0,0,0
843,1,0,8,256.0,0.0,0,8754,1279,0,698000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3603,1,1,32,1000.0,0.0,0,38392,25205,1,2412180,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2422,1,0,16,512.0,0.0,1,5288,1521,0,770000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5554,1,0,16,128.0,120.0,1,2367,1521,0,585000,0,1,0,0,0,0,0,0,1,0,0,1,0,0
5063,1,0,32,256.0,0.0,0,20074,1746,0,953000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4299,1,1,32,256.0,0.0,1,20074,17071,1,2092990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2538,1,0,8,256.0,0.0,1,10164,0,0,899000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2975,1,0,4,256.0,0.0,0,1695,326,0,533710,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1663,1,1,16,256.0,0.0,1,9472,16570,1,1500000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4905,0,0,32,1000.0,0.0,1,13155,2009,0,1038990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3512,0,0,32,1000.0,0.0,0,10888,2181,0,697000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2681,1,0,16,256.0,0.0,1,12309,1279,0,798720,0,1,0,0,0,0,1,0,0,0,1,0,0,0
870,1,0,4,128.0,0.0,1,4138,727,0,577990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3851,1,0,32,256.0,0.0,0,17078,1644,0,742990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1371,1,0,8,256.0,128.0,1,20274,1279,0,1143790,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2058,1,0,8,256.0,0.0,0,9238,1279,0,1100000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4128,1,1,16,512.0,0.0,0,19804,22296,1,1368120,0,1,0,0,0,0,1,0,0,0,1,0,0,0
334,1,0,8,128.0,0.0,0,17554,0,0,965270,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2888,1,0,4,256.0,0.0,0,12840,1644,0,586290,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3144,0,0,8,250.0,0.0,0,15608,1792,0,470880,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3128,1,0,4,120.0,128.0,1,1695,326,0,420750,0,1,0,0,0,0,0,1,0,0,1,0,0,0
825,1,0,16,256.0,0.0,0,2672,727,0,424990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
592,1,1,16,1000.0,0.0,0,10488,13988,1,1974830,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5141,0,1,16,1000.0,0.0,1,19836,20406,1,2200000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2157,1,0,8,512.0,0.0,1,10044,0,0,1130000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3379,1,0,16,256.0,0.0,0,17554,0,0,1028020,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1552,0,0,16,500.0,0.0,0,21959,9287,1,977350,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2647,1,0,8,250.0,0.0,0,19524,1644,0,498820,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4621,0,0,8,256.0,0.0,1,13011,1998,0,628600,0,1,0,0,0,0,1,0,0,0,1,0,0,0
142,1,0,16,2000.0,0.0,1,17025,0,0,1895350,0,0,1,0,0,0,1,0,0,0,1,0,0,0
950,1,1,16,500.0,0.0,0,21210,20406,1,1780000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1143,1,1,16,500.0,0.0,0,34667,23611,1,2187780,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1018,0,0,16,500.0,0.0,0,28127,19663,1,1907690,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4176,1,0,8,512.0,0.0,0,10044,0,0,866000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3892,1,1,64,2000.0,0.0,1,25525,26696,1,5005000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
964,0,0,8,250.0,0.0,0,19836,2580,0,535710,0,1,0,0,0,0,0,1,0,0,0,1,0,0
6150,1,0,8,120.0,0.0,1,4394,1101,0,402000,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3469,1,0,8,1000.0,0.0,1,4286,727,0,640000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4653,1,0,8,512.0,0.0,0,12309,1279,0,768990,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2972,1,0,16,256.0,0.0,0,1695,326,0,648780,0,1,0,0,0,0,1,0,0,0,1,0,0,0
351,1,0,32,2000.0,0.0,0,17554,0,0,1289220,0,1,0,0,0,0,1,0,0,0,1,0,0,0
139,1,0,16,256.0,0.0,1,17025,0,0,1710500,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4533,1,1,16,512.0,0.0,1,20274,7820,1,2198780,0,1,0,0,0,0,1,0,0,0,1,0,0,0
157,1,0,16,500.0,0.0,0,20287,2496,0,719000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4868,1,1,32,2000.0,0.0,0,44630,29624,1,6420000,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3251,1,0,8,512.0,0.0,1,19524,1644,0,857860,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3523,1,0,4,64.0,120.0,1,2146,0,0,364990,1,0,0,0,0,0,0,0,1,0,1,0,0,0
4105,1,0,32,512.0,0.0,0,20287,2496,0,833990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1451,1,0,8,64.0,0.0,1,2825,0,0,394010,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2615,1,0,8,256.0,0.0,1,17078,1644,0,951980,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2518,0,0,8,512.0,0.0,1,13011,1998,0,660000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
62,1,1,16,512.0,0.0,1,31455,20406,1,1647500,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2261,0,1,16,512.0,0.0,1,19836,20406,1,1299000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3559,1,0,16,256.0,0.0,1,6235,1521,0,919000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3532,1,0,8,64.0,240.0,1,2146,0,0,419990,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2907,1,1,64,1000.0,0.0,1,17201,17071,1,2299000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5991,0,0,32,2000.0,0.0,0,15608,1792,0,876960,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1037,1,0,4,128.0,128.0,1,17078,1644,0,733390,0,1,0,0,0,0,0,1,0,0,1,0,0,0
839,1,0,8,256.0,0.0,0,4138,727,0,471990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
248,1,0,8,512.0,0.0,1,20074,1746,0,969000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
256,0,1,16,256.0,0.0,0,21959,20406,1,1109980,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5171,1,1,64,512.0,0.0,0,17576,12770,1,1378990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1098,1,0,4,240.0,128.0,1,22978,1746,0,1095340,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2658,1,0,8,512.0,0.0,1,31337,2496,0,1498780,0,0,1,0,0,0,1,0,0,0,1,0,0,0
393,1,0,16,512.0,0.0,1,19524,1644,0,881570,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3002,1,1,8,512.0,0.0,1,17576,12770,1,1198990,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5134,1,0,8,2000.0,0.0,1,8776,1279,0,1026640,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1257,1,0,4,128.0,0.0,1,2367,1521,0,516390,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1708,0,1,16,2000.0,0.0,1,19836,20406,1,1639000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
608,0,1,32,1000.0,0.0,0,36393,23611,1,2630520,0,0,1,0,0,0,1,0,0,0,1,0,0,0
372,0,1,16,512.0,0.0,0,2897,20406,1,1420000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1715,0,0,32,512.0,0.0,1,28127,26159,1,3829000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1618,1,0,2,64.0,0.0,1,2825,0,0,334610,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2195,0,0,64,256.0,0.0,0,24568,2775,0,961990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4386,1,0,64,1000.0,0.0,0,19524,1644,0,968990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
813,1,1,16,1000.0,0.0,1,21180,17071,1,2434590,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3710,1,0,8,512.0,0.0,1,31337,2496,0,1049000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5089,1,0,16,256.0,0.0,0,8754,1279,0,786730,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3283,0,0,32,2000.0,0.0,0,19836,2580,0,909000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
281,1,0,8,256.0,0.0,1,17025,0,0,1377340,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4590,1,0,8,64.0,0.0,1,2654,368,0,457990,0,1,0,0,0,0,0,0,1,0,0,0,1,0
5773,0,1,32,2000.0,0.0,1,39306,22296,1,3701350,0,1,0,0,0,0,0,1,0,0,0,1,0,0
572,0,0,64,4000.0,0.0,0,24568,2775,0,1965400,0,1,0,0,0,0,1,0,0,0,1,0,0,0
547,1,1,16,1000.0,0.0,1,19524,17071,1,1428700,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3162,1,0,32,512.0,0.0,0,13409,0,0,1038870,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5163,1,1,16,1000.0,0.0,0,17576,12770,1,1108990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3946,1,0,8,960.0,0.0,1,8776,1279,0,662000,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2216,1,1,16,256.0,0.0,0,31455,17071,1,1209980,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6201,1,1,32,1000.0,0.0,1,31337,12707,1,2074570,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4981,1,0,8,500.0,0.0,0,6235,1521,0,615000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2799,1,0,16,256.0,0.0,1,12309,1279,0,1150000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6146,1,1,16,1000.0,0.0,1,19804,5062,1,1645200,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3541,1,0,32,1000.0,0.0,1,10488,0,0,1675000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4713,1,0,64,2000.0,0.0,0,6749,1101,0,912990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2185,0,0,4,128.0,0.0,0,24568,2775,0,701990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6450,0,0,8,256.0,0.0,0,20584,2606,0,569990,0,1,0,0,0,0,0,1,0,0,0,1,0,0
6126,1,1,64,1000.0,0.0,1,37465,11727,1,2655290,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4129,1,0,8,512.0,0.0,0,15023,1644,0,828750,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1723,1,0,32,2000.0,0.0,0,13355,1279,0,1190350,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3631,1,0,8,512.0,0.0,0,19524,1644,0,790750,0,1,0,0,0,0,1,0,0,0,1,0,0,0
678,1,0,32,1000.0,0.0,1,34667,19225,1,3698990,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3829,1,0,8,500.0,0.0,1,9472,1279,0,1286000,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1725,1,0,4,240.0,0.0,0,3728,727,0,415800,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5433,1,1,16,512.0,0.0,1,19524,12770,1,1257990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3332,0,0,64,8000.0,0.0,0,13011,1998,0,1959990,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3286,0,0,64,1000.0,0.0,0,19836,2580,0,899000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1114,1,0,16,1000.0,128.0,1,22978,1746,0,1289140,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5087,1,0,8,256.0,0.0,0,8754,1279,0,698000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6097,1,0,4,250.0,0.0,0,9238,1279,0,901440,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3324,0,0,4,240.0,0.0,0,13011,1998,0,411000,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4060,1,0,16,120.0,0.0,0,2367,1521,0,426121,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4418,1,0,16,512.0,0.0,0,8776,1279,0,752290,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5823,1,0,4,128.0,0.0,1,1340,727,0,776000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1087,1,1,16,250.0,0.0,0,14345,12770,1,781260,0,1,0,0,0,0,0,1,0,0,0,1,0,0
296,1,1,32,512.0,0.0,1,31337,12707,1,2624820,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5009,1,1,16,256.0,0.0,1,20074,22296,1,2080000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4244,0,0,16,256.0,0.0,0,13011,1998,0,659990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4859,1,0,32,500.0,0.0,1,14328,1644,0,1154720,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3503,1,1,32,512.0,0.0,1,31337,20406,1,2658730,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4690,1,1,16,512.0,0.0,0,20074,22296,1,1978990,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4064,1,0,8,128.0,0.0,0,2367,1521,0,445540,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4937,1,0,4,256.0,0.0,1,4286,727,0,738490,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1615,1,0,32,2000.0,0.0,0,5260,1279,0,1376100,0,1,0,0,0,0,1,0,0,0,1,0,0,0
397,1,0,32,512.0,0.0,1,19524,1644,0,990990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4161,1,0,8,64.0,512.0,1,2654,368,0,428990,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3347,0,0,8,256.0,0.0,1,9901,1568,0,819000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
735,0,1,64,512.0,0.0,1,19836,17071,1,1860380,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4984,1,0,16,120.0,0.0,0,6235,1521,0,610000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1229,0,1,16,250.0,0.0,0,2818,12770,1,863640,0,1,0,0,0,0,0,1,0,0,0,1,0,0
877,1,0,8,240.0,0.0,0,8754,1279,0,439000,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3788,1,0,8,512.0,0.0,1,31337,2496,0,1328700,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1809,1,0,16,1000.0,0.0,0,5565,1279,0,636500,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5078,1,1,8,512.0,0.0,1,17576,7820,0,1273090,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6275,1,1,8,1000.0,0.0,1,8776,7820,1,1337700,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2272,1,0,16,256.0,0.0,1,20287,2496,0,1223000,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3142,1,0,8,128.0,0.0,1,1695,326,0,475690,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5122,0,0,16,256.0,0.0,0,15608,1792,0,502900,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1099,1,0,4,128.0,0.0,1,22978,1746,0,1116240,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5804,1,1,32,500.0,0.0,1,21180,5062,1,1742650,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1477,1,1,16,500.0,0.0,0,19524,17071,1,1350800,0,1,0,0,0,0,1,0,0,0,1,0,0,0
898,1,0,32,256.0,0.0,1,16798,1279,0,1146990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
854,1,0,16,256.0,0.0,1,12309,1279,0,814990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4018,1,1,64,1000.0,0.0,1,10488,13988,1,3002720,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3018,1,0,16,512.0,0.0,1,12309,1279,0,885040,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2872,1,0,8,512.0,0.0,0,21210,2496,0,834250,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4232,0,1,16,512.0,0.0,0,19836,20406,1,1199000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3258,1,1,16,256.0,0.0,0,31455,22296,1,1489890,0,1,0,0,0,0,1,0,0,0,1,0,0,0
657,0,0,8,500.0,0.0,0,4483,0,0,395730,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2958,1,0,4,256.0,0.0,0,1141,923,0,428210,1,0,0,0,0,0,0,0,0,1,0,0,0,1
626,1,0,32,256.0,0.0,0,19524,1644,0,945490,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4407,1,0,16,1000.0,0.0,0,17078,1644,0,722860,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2917,0,0,8,256.0,0.0,0,24568,2775,0,817440,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1960,1,1,16,1000.0,0.0,0,24668,22296,1,2160000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6041,1,0,8,512.0,0.0,1,16798,1279,0,1398990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
859,1,0,16,256.0,0.0,1,12309,1279,0,876990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4872,0,1,16,512.0,0.0,0,21959,23611,1,1398670,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1893,1,1,16,256.0,0.0,1,9541,12770,1,1600000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5248,1,0,4,128.0,0.0,1,8754,1279,0,573990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2161,1,1,16,512.0,0.0,1,31455,12770,1,1624700,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1290,1,0,8,250.0,0.0,0,4394,1101,0,399560,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5825,1,0,4,128.0,0.0,1,1340,727,0,843890,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1736,1,0,8,256.0,0.0,0,2451,727,0,396000,0,1,0,0,0,0,0,1,0,0,0,1,0,0
729,1,0,32,256.0,0.0,1,8754,1279,0,925990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2683,1,0,16,1000.0,0.0,1,12309,1279,0,938720,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6160,1,0,16,256.0,0.0,1,12950,1279,0,958440,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4303,1,1,64,256.0,0.0,1,20074,17071,1,2274990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5912,1,1,32,512.0,1000.0,1,23555,22296,1,2129960,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2486,1,0,64,250.0,0.0,1,19524,1644,0,1414970,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5423,1,0,32,2000.0,0.0,0,4394,1101,0,744990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1116,1,0,32,2000.0,128.0,1,22978,1746,0,1570340,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1744,1,1,16,512.0,0.0,0,17201,17071,1,1649000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5549,1,0,8,128.0,240.0,1,2367,1521,0,498130,0,1,0,0,0,0,0,0,1,0,0,1,0,0
97,1,0,16,500.0,0.0,0,19804,9287,1,905230,0,1,0,0,0,0,1,0,0,0,1,0,0,0
670,1,1,16,500.0,0.0,0,34498,12707,1,1408170,0,1,0,0,0,0,1,0,0,0,1,0,0,0
471,1,1,8,512.0,0.0,1,19524,7820,1,1558720,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6151,1,0,8,240.0,0.0,1,4394,1101,0,452000,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5958,1,1,16,512.0,0.0,0,37465,23611,1,1988860,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2745,1,1,64,2000.0,0.0,0,41519,29624,1,8000000,0,0,1,0,0,0,1,0,0,0,1,0,0,0
695,1,1,32,2000.0,0.0,1,41519,25205,1,5690000,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2144,1,1,8,256.0,0.0,1,19524,2522,0,1247420,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5290,1,0,16,256.0,0.0,0,16798,1279,0,769000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5192,1,0,8,512.0,0.0,0,6235,1521,0,729990,0,1,0,0,0,0,0,1,0,0,0,1,0,0
6172,1,0,64,2000.0,0.0,1,20074,1746,0,2058990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3148,0,0,16,1000.0,0.0,0,15608,1792,0,555000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1529,1,0,16,128.0,256.0,1,2367,1521,0,587090,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1756,1,0,16,1000.0,0.0,0,16803,1279,0,1088690,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4430,0,0,32,512.0,0.0,0,15608,1792,0,617990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6345,1,0,8,256.0,0.0,0,6165,0,2,1079000,0,1,0,0,0,0,0,1,0,0,0,1,0,0
6154,1,0,8,256.0,0.0,1,17078,1644,0,789000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5207,0,0,8,512.0,0.0,0,15608,1792,0,482450,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4440,1,1,32,1000.0,0.0,1,41519,25205,1,3779110,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2096,1,1,64,1000.0,0.0,1,41519,22296,1,3775590,0,0,1,0,0,0,1,0,0,0,1,0,0,0
